state_abbr,county_name,county_fips,vote_total_county,vote_per_AI,vote_per_AS,vote_per_AU,vote_per_CS,vote_per_D,vote_per_G,vote_per_I,vote_per_IP,vote_per_JF,vote_per_L,vote_per_LN,vote_per_NL,vote_per_NN,vote_per_PG,vote_per_PJ,vote_per_R,vote_per_UC,vote_per_UN,vote_per_UY,vote_per_WP,loc_pct_served,loc_pct_underserved,loc_pct_unserved,loc_count_served,loc_count_underserved,loc_count_unserved
MS,Madison,28089,43910,0,0,0,0,41.9243908,0.2140742428,0.5215212936,0,0,0.3347756775,0,0,0,0,0,57.00523799,0,0,0,0,89.510441,2.465138866,8.024420137,38707,1066,3470
MD,Harford,24025,149020,0,0,0,0,41.90913971,0.6274325594,0,0,0,0.6864850356,0,0,0,0,0,55.73077439,0,1.0461683,0,0,99.02134695,0.3825314653,0.5961215895,82058,317,494
OH,Portage,39133,81050,0,0,0,0,41.87908698,0,0,0,0,0.481184454,0,0,0,0,0,57.63972856,0,0,0,0,98.23677582,0.8379842281,0.9252399532,59670,509,562
MS,Panola,28107,14146,0,0,0,0,41.87756256,0.1272444507,0.5443234837,0,0,0.1060370423,0,0,0,0,0,57.34483246,0,0,0,0,93.58078048,1.60162705,4.817592475,14724,252,758
IL,Boone,17007,24065,0,0,0,0,41.84500312,0,1.579056721,0,0,0,0,0,0,0,0,56.57594016,0,0,0,0,89.03457081,5.504812414,5.460616775,18131,1121,1112
TX,Starr,48427,16358,0,0,0,0,41.84496882,0.2078493703,0,0,0,0.2200758039,0,0,0,0,0,57.727106,0,0,0,0,97.97615049,0.05458515284,1.96926436,23334,13,469
CO,Archuleta,8007,9331,0,0,0,0,41.83903119,0.3643768085,0,0,0,0.5251312828,0,0,0,0,0,55.92112314,0,1.21101704,0.1393205444,0,65.38384042,17.13681241,17.47934717,6490,1701,1735
AK,,2905,7792,0,0.2181724846,0.1925051335,0.205338809,41.81211499,1.026694045,1.617043121,0,0,0.9881930185,0,0,0,0,0,53.9399384,0,0,0,0,,,,,,
MI,Van Buren,26159,41079,0,0,0,0,41.80968378,0.2896857275,0.05842401227,0,0,0.3870590813,0,0.4746950997,0,0,0,56.9804523,0,0,0,0,92.98939747,1.052495475,5.95810706,35959,407,2304
IA,Des Moines,19057,18979,0,0,0,0,41.80936825,0,0,0,0,0.4215185205,0,0,0,0,0,56.87338637,0,0,0,0.895726856,96.2256999,2.176856013,1.597444089,17770,402,295
IA,Muscatine,19139,19655,0,0,0,0,41.78071737,0,0,0,0,0.4426354617,0,0,0,0,0,56.73874332,0,0,0,1.037903841,89.53284754,7.462012088,3.005140372,15850,1321,532
SC,Barnwell,45011,9773,0,0,0,0,41.7681367,0.2251099969,0,0,0,0.2865036325,0,0,0,0,0,57.35188785,0.3683618132,0,0,0,90.45269052,1.167315175,8.379994306,9531,123,883
MI,Midland,26111,50182,0,0,0,0,41.70021123,0.3367741421,0.03387668885,0,0,0.5021720936,0,0.4922083616,0,0,0,56.93475748,0,0,0,0,89.28479584,2.645941081,8.06926308,31247,926,2824
GA,Mitchell,13205,8877,0,0,0,0,41.69201307,0.09012053622,0,0,0,0.2027712065,0,0,0,0,0,58.01509519,0,0,0,0,70.42676389,4.331975123,25.24126099,6568,404,2354
WA,Yakima,53077,88014,0,0,0,0,41.68541368,0.3272206694,0,0,0.09884791056,0.2613220624,0,0,0,0,0,56.07062513,0,0,0,1.556570546,93.63837286,4.13834299,2.223284153,78380,3464,1861
IL,Whiteside,17195,26378,0,0,0,0,41.66350747,0,1.959966639,0,0,0,0,0,0,0,0,56.37652589,0,0,0,0,91.07088761,2.385640715,6.543471675,24050,630,1728
OK,Cleveland,40027,118816,0,0,0,0,41.6038244,0,1.086553999,0,0,0.7305413412,0,0,0,0,0,56.57908026,0,0,0,0,98.6961183,0.9049904865,0.3988912176,102187,937,413
KS,Lyon,20111,12803,0,0,0,0,41.56838241,0,1.507459189,0,0,0.5701788643,0,0,0,0,0,56.35397954,0,0,0,0,91.71091445,0.7743362832,7.514749263,12436,105,1019
MD,Dorchester,24019,16730,0,0,0,0,41.56604901,0.8248655111,0,0,0,0.3407053198,0,0,0,0,0,56.12671847,0,1.141661686,0,0,94.19831224,3.847108464,1.9545793,15181,620,315
NY,Sullivan,36105,32952,0,0,0,0,41.56348628,0,0,0,0,0,0,0,0,0,0,58.43651372,0,0,0,0,95.85131794,0.4672505553,3.681431505,45746,223,1757
PA,Lancaster,42071,289257,0,0,0,0,41.5267392,0.3975703267,0,0,0,0.5970469168,0,0,0,0,0,57.47864356,0,0,0,0,97.2255512,0.9954087524,1.779040052,177669,1819,3251
WI,Dunn,55033,25635,0,0,0,0,41.5174566,0.2067485859,0,0,0.04681100059,0.3237760874,0,0,0,0,0,57.44489955,0,0,0,0.4603081724,89.89797003,1.456052715,8.645977256,16917,274,1627
NY,Yates,36123,10200,0,0,0,0,41.50980392,0,0,0,0,0,0,0,0,0,0,58.49019608,0,0,0,0,92.51910754,0.8646645565,6.616227901,11984,112,857
GA,Chattahoochee,13053,1694,0,0,0,0,41.49940968,0.1770956316,0,0,0,0.3541912633,0,0,0,0,0,57.96930342,0,0,0,0,42.97583082,54.98489426,2.039274924,569,728,27
IA,Marshall,19127,17196,0,0,0,0,41.48639218,0,0,0,0,0.4477785532,0,0,0,0,0,57.07722726,0,0,0,0.9886020005,96.88498403,2.40231015,0.7127058245,15769,391,116
OK,Tulsa,40143,255996,0,0,0,0,41.44791325,0,1.077360584,0,0,0.739074048,0,0,0,0,0,56.73565212,0,0,0,0,98.78214261,0.6971300631,0.5207273221,232952,1644,1228
MS,Grenada,28043,9580,0,0,0,0,41.44050104,0.114822547,0.2818371608,0,0,0.08350730689,0,0,0,0,0,58.07933194,0,0,0,0,93.04666918,0.545728265,6.407602559,9889,58,681
GA,Wilkes,13317,5098,0,0,0,0,41.42801098,0.1373087485,0,0,0,0.156924284,0,0,0,0,0,58.27775598,0,0,0,0,100,0,0,5524,0,0
OR,Columbia,41009,31056,0,0,0,0,41.42516744,0.6311179804,0,0,0,0.4604585265,0,0,0,0.1770994333,0,55.33230294,0,0,0,1.973853684,82.52683198,5.000925241,12.47224278,17839,1081,2696
NC,Wayne,37191,54600,0,0,0,0,41.42490842,0.2197802198,0,0,0.1978021978,0.3186813187,0,0,0,0,0,57.83882784,0,0,0,0,95.14794934,4.120422549,0.7316281113,49809,2157,383
WI,Sawyer,55113,11105,0,0,0,0,41.41377758,0.1530841963,0,0,0.02701485817,0.2071139127,0,0,0,0,0,57.82980639,0,0,0,0.3692030617,58.12657634,8.240952549,33.63247111,9910,1405,5734
GA,Spalding,13255,33038,0,0,0,0,41.403838,0.1816090562,0,0,0,0.3480840245,0,0,0,0,0,58.06646891,0,0,0,0,93.13082751,3.802447552,3.066724942,25570,1044,842
IN,Floyd,18043,41111,0,0,0,0,41.38551726,0,0,0,0,0.7151370679,0,0,0,0,0,56.88501861,0,0,0,1.014327066,98.47424326,0.3192730398,1.206483699,32077,104,393
OH,Trumbull,39155,96144,0,0,0,0,41.3525545,0,0,0,0,0.4191629223,0,0,0,0,0,58.22828258,0,0,0,0,97.063338,1.230192768,1.706469234,86002,1090,1512
NY,Chemung,36015,36362,0,0,0,0,41.33986029,0,0,0,0,0,0,0,0,0,0,58.66013971,0,0,0,0,98.64490574,0.08339041606,1.271703845,33122,28,427
MI,Manistee,26101,15262,0,0,0,0,41.33796357,0.2882977329,0.05241776962,0,0,0.4127899358,0,0.5896999083,0,0,0,57.31883108,0,0,0,0,85.18795586,4.762795337,10.0492488,13665,764,1612
TX,Bell,48027,130250,0,0,0,0,41.30518234,0.4414587332,0,0,0,0.6479846449,0,0,0,0,0,57.60537428,0,0,0,0,96.65793419,1.247028181,2.09503763,127660,1647,2767
AR,Monroe,5095,2427,0,0,0,0,41.2855377,0.1236093943,1.15368768,0,0,0.3708281829,0,0,0,0,0,57.06633704,0,0,0,0,94.1089527,0.8445945946,5.046452703,4457,40,239
SC,Berkeley,45015,112476,0,0,0,0,41.26747039,0.2996194744,0,0,0,0.5467833138,0,0,0,0,0,57.59184182,0.294285003,0,0,0,92.10966384,6.637847676,1.252488482,80969,5835,1101
WI,Sheboygan,55117,67273,0,0,0,0,41.22753556,0.2170261472,0,0,0.05054033565,0.335944584,0,0,0,0,0,57.62044208,0,0,0,0.5485112898,97.95072838,1.561455874,0.4878157438,43974,701,219
AL,Clarke,1025,11927,0,0,0,0,41.22579022,0.0586903664,0.3940638887,0,0,0,0,0,0,0,0,58.32145552,0,0,0,0,74.52873918,1.506489493,23.96477132,9647,195,3102
IN,Delaware,18035,45736,0,0,0,0,41.21042505,0,0,0,0,0.679989505,0,0,0,0,0,56.99449012,0,0,0,1.11509533,96.3746799,0.7618886373,2.863431462,45538,360,1353
UT,San Juan,49037,6263,0,0,0,0,41.21028261,0.2235350471,0,0,0,0.6227047741,0,0,0,0,0,57.68800894,0,0.2554686253,0,0,73.7947494,16.30867144,9.896579157,4638,1025,622
WA,Kittitas,53037,26212,0,0,0,0,41.21013276,0.4730657714,0,0,0.1411567221,0.4387303525,0,0,0,0,0,55.80650084,0,0,0,1.930413551,69.80727132,9.855346182,20.3373825,16263,2296,4738
AL,Mobile,1097,172972,0,0,0,0,41.20840367,0.208704299,0.7810512684,0,0,0,0,0,0,0,0,57.80184076,0,0,0,0,93.97432649,1.311423987,4.71424952,155785,2174,7815
WI,Jefferson,55055,49958,0,0,0,0,41.18259338,0.1961647784,0,0,0.07005884943,0.3723127427,0,0,0,0,0,57.59037592,0,0,0,0.5884943352,90.44881522,5.083459788,4.467724991,30995,1742,1531
WA,Okanogan,53047,20552,0,0,0,0,41.14927988,0.4963020631,0,0,0.1313740755,0.2481510315,0,0,0,0,0,56.20864149,0,0,0,1.76625146,40.09138147,6.992474467,52.91614406,8950,1561,11813
NY,Greene,36039,23999,0,0,0,0,41.13504729,0,0,0,0,0,0,0,0,0,0,58.86495271,0,0,0,0,95.25226968,0.2716178003,4.476112517,25600,73,1203
WV,Jefferson,54037,29156,0,0,0,0,41.04472493,0.4733159555,1.080395116,0,0,0.5590615997,0,0,0,0,0,56.8425024,0,0,0,0,91.15517525,2.361362514,6.483462235,22158,574,1576
MN,Houston,27055,11382,0,0,0,0,41.0033386,0.2723598665,0,0,0.02635740643,0.3777894922,0,0,0,0,0,57.52064664,0,0,0,0.7995079951,83.30656387,6.660241996,10.03319413,7780,622,937
IN,Boone,18011,40060,0,0,0,0,41.0009985,0,0,0,0,1.01347978,0,0,0,0,0,57.01447828,0,0,0,0.9710434348,96.35305804,1.979565773,1.667376188,27160,558,470
NM,Valencia,35061,33193,0,0,0,0,40.99960835,0.2771668725,0.9610460037,0,0,0.3494712741,0,0,0,0,0,57.4127075,0,0,0,0,81.50424068,4.509521523,13.9862378,25466,1409,4370
GA,Wilkinson,13319,4908,0,0,0,0,40.99429503,0.0814995925,0,0,0,0.0814995925,0,0,0,0,0,58.84270579,0,0,0,0,78.98075703,5.244237682,15.77500529,3735,248,746
NY,St. Lawrence,36089,42712,0,0,0,0,40.97677468,0,0,0,0,0,0,0,0,0,0,59.02322532,0,0,0,0,94.04133911,0.2647837599,5.693877132,45816,129,2774
SC,Chester,45023,15508,0,0,0,0,40.96595306,0.1418622646,0,0,0,0.3868970854,0,0,0,0,0,58.22801135,0.2772762445,0,0,0,71.78040021,11.69830682,16.52129297,11192,1824,2576
SC,McCormick,45065,6136,0,0,0,0,40.95501956,0.2281616688,0,0,0,0.3585397653,0,0,0,0,0,58.09973924,0.3585397653,0,0,0,99.73147154,0,0.268528464,5571,0,15
AZ,Navajo,4017,50706,0,0,0,0,40.93006745,0.3885141798,0,0,0,0.5423421291,0,0,0,0,0,58.13907624,0,0,0,0,84.94026935,3.93306018,11.12667047,49132,2275,6436
MI,Gogebic,26053,8274,0,0,0,0,40.91128837,0.2658931593,0.03625815809,0,0,0.2900652647,0,0.4471839497,0,0,0,58.04931109,0,0,0,0,93.37645773,1.986151603,4.637390671,10249,218,509
VA,Clarke,51043,9766,0,0,0,0,40.88674995,0.4403030924,0.1638337088,0,0,0.7474912963,0,0,0,0,0,57.76162195,0,0,0,0,54.89220564,11.21664405,33.89115031,3641,744,2248
MN,Goodhue,27049,28697,0,0,0,0,40.87883751,0.2613513608,0,0,0.06272432658,0.5470955152,0,0,0,0,0,57.36139666,0,0,0,0.8885946266,89.10173697,2.962779156,7.935483871,17954,597,1599
IA,Poweshiek,19157,9955,0,0,0,0,40.85384229,0,0,0,0,0.3314917127,0,0,0,0,0,57.84028127,0,0,0,0.9743847313,92.50052665,3.254687171,4.244786181,8782,309,403
NC,Lee,37105,29973,0,0,0,0,40.85343476,0.2568978748,0,0,0.1634804658,0.377005972,0,0,0,0,0,58.34918093,0,0,0,0,91.7351416,4.160351017,4.104507379,22998,1043,1029
TX,Culberson,48109,781,0,0,0,0,40.84507042,0.1280409731,0,0,0,1.280409731,0,0,0,0,0,57.74647887,0,0,0,0,84.22865014,0.06887052342,15.70247934,1223,1,228
CA,Del Norte,6015,10274,1.518395951,0,0,0,40.83122445,0.6131983648,0,0,0,0.360132373,0,0,0,0,0,56.67704886,0,0,0,0,96.93548387,0.1518026565,2.912713472,10217,16,307
MO,St. Charles,29183,225446,0,0,0,0,40.79912706,0.5260683268,0,0,0,0.9066472681,0,0,0,0,0,57.76815734,0,0,0,0,97.6278684,1.096903511,1.27522809,141248,1587,1845
MI,Charlevoix,26029,17634,0,0,0,0,40.79618918,0.323239197,0.06237949416,0,0,0.4253147329,0,0.646478394,0,0,0,57.746399,0,0,0,0,95.16964089,1.652346332,3.178012778,17279,300,577
GA,Lowndes,13185,47795,0,0,0,0,40.77204729,0.1820274087,0,0,0,0.2929176692,0,0,0,0,0,58.75300764,0,0,0,0,91.27260164,2.107566509,6.619831855,39626,915,2874
MI,Houghton,26061,19318,0,0,0,0,40.72885392,0.3157676778,0.07247127032,0,0,0.3882389481,0,0.6315353556,0,0,0,57.86313283,0,0,0,0,92.16565394,1.138575895,6.695770161,15623,193,1135
NC,Greene,37079,8440,0,0,0,0,40.72274882,0.1421800948,0,0,0.1303317536,0.1777251185,0,0,0,0,0,58.82701422,0,0,0,0,94.63899697,2.323821876,3.03718115,8756,215,281
GA,Webster,13307,1336,0,0,0,0,40.71856287,0.0748502994,0,0,0,0.0748502994,0,0,0,0,0,59.13173653,0,0,0,0,71.94189602,8.562691131,19.49541284,941,112,255
IL,Jo Daviess,17085,12317,0,0,0,0,40.69984574,0,1.599415442,0,0,0,0,0,0,0,0,57.70073882,0,0,0,0,90.65677713,1.991865056,7.351357818,15156,333,1229
WI,Oneida,55085,24790,0,0,0,0,40.66155708,0.1653892699,0,0,0.03227107705,0.3186768858,0,0,0,0,0,58.30980234,0,0,0,0.5123033481,78.97855623,10.09330496,10.92813881,24124,3083,3338
LA,Bienville,22013,6230,0,0,0,0,40.62600321,0.1605136437,0,0,0.1444622793,0.1605136437,0,0,0,0,0,58.74799358,0,0,0,0.1605136437,85.91567852,3.4914361,10.59288538,6521,265,804
FL,Sarasota,12115,277446,0,0,0,0,40.60898337,0.2703228736,0,0,0,0.291588273,0,0,0,0,0,58.82910548,0,0,0,0,99.46382426,0.06993596643,0.4662397762,200532,141,940
OR,Curry,41015,14008,0,0,0,0,40.58395203,0.492575671,0,0,0,0.3712164477,0,0,0,0.07138777841,0,56.70331239,0,0,0,1.777555682,93.9615291,0.6979952926,5.340475611,11577,86,658
VA,Rappahannock,51157,5030,0,0,0,0,40.57654076,0.2385685885,0.09940357853,0,0,0.5765407555,0,0,0,0,0,58.50894632,0,0,0,0,35.8490566,6.498951782,57.65199161,1539,279,2475
FL,Monroe,12087,44283,0,0,0,0,40.496353,0.3432468442,0,0,0,0.3025991916,0,0,0,0,0,58.85780096,0,0,0,0,99.30003559,0.09016490687,0.6097995017,41850,38,257
SC,Colleton,45029,18216,0,0,0,0,40.49187527,0.2195871761,0,0,0,0.3458498024,0,0,0,0,0,58.71761089,0.2250768555,0,0,0,99.31629903,0.1297534684,0.5539474998,19901,26,111
MS,Winston,28159,8304,0,0,0,0,40.48651252,0.1324662813,0.3733140655,0,0,0.09633911368,0,0,0,0,0,58.91136802,0,0,0,0,97.74285413,0.3691593714,1.887986499,9267,35,179
TX,Maverick,48323,15735,0,0,0,0,40.47028916,0.2478551001,0,0,0,0.2923419129,0,0,0,0,0,58.98951382,0,0,0,0,97.582074,0.3491401772,2.068785826,18726,67,397
TN,Madison,47113,39827,0,0,0,0,40.45998945,0.225977352,0.5975845532,0,0,0,0,0,0,0,0,58.71644864,0,0,0,0,99.61538462,0.09615384615,0.2884615385,40404,39,117
FL,Jefferson,12065,8489,0,0,0,0,40.39345035,0.1766992579,0,0,0,0.4005183178,0,0,0,0,0,59.02933208,0,0,0,0,68.37038086,9.032988815,22.59663033,4829,638,1596
AK,,2906,11582,0,0.1726817475,0.3021930582,0.3367294077,40.32118805,1.036090485,1.605940252,0,0,0.915213262,0,0,0,0,0,55.30996374,0,0,0,0,,,,,,
WI,Grant,55043,27210,0,0,0,0,40.30135979,0.191106211,0,0,0.02572583609,0.2793090775,0,0,0,0,0,58.51525175,0,0,0,0.6872473355,81.53753754,7.019019019,11.44344344,20364,1753,2858
WI,Pierce,55093,25251,0,0,0,0,40.27959289,0.7366044909,0,0,0.1108866976,0.399984159,0,0,0,0,0,57.09476852,0,0,0,1.378163241,91.10806261,3.67899233,5.212945065,14611,590,836
CO,Park,8093,12019,0,0,0,0,40.27789334,0.4243281471,0,0,0,0.9068974124,0,0,0,0,0,56.78509027,0,1.489308595,0.1164822365,0,18.79097371,14.26402595,66.94500035,2723,2067,9701
TN,Montgomery,47125,81363,0,0,0,0,40.21852685,0.2814547153,0.7693914924,0,0,0,0,0,0,0,0,58.73062694,0,0,0,0,99.76120097,0.02710691743,0.2116921171,77286,21,164
LA,St. Landry,22097,36898,0,0,0,0,40.20001084,0.2113935715,0,0,0.1138273077,0.1815816575,0,0,0,0,0,59.11431514,0,0,0,0.1788714835,95.40631503,0.5292500578,4.06443491,37135,206,1582
MD,St. Mary's,24037,58543,0,0,0,0,40.19438703,0.6012674444,0,0,0,0.6986317749,0,0,0,0,0,57.36296398,0,1.142749774,0,0,93.98220571,1.55455612,4.46323817,38450,636,1826
VA,Goochland,51075,19594,0,0,0,0,40.19087476,0.3164233949,0.09186485659,0,0,0.602225171,0,0,0,0,0,58.79861182,0,0,0,0,87.77904228,2.267355336,9.953602381,10027,259,1137
WV,Kanawha,54039,75239,0,0,0,0,40.17995986,0.4891080424,1.282579513,0,0,0.429298635,0,0,0,0,0,57.61905395,0,0,0,0,94.74215166,0.8202627723,4.437585569,78888,683,3695
MD,Somerset,24039,10087,0,0,0,0,40.17051651,0.8426687816,0,0,0,0.3172400119,0,0,0,0,0,57.53940716,0,1.130167542,0,0,91.96050776,5.444287729,2.595204513,9780,579,276
NC,Dare,37055,25088,0,0,0,0,40.15465561,0.3228635204,0,0,0.07971938776,0.4823022959,0,0,0,0,0,58.96045918,0,0,0,0,99.66727163,0.03327283727,0.2994555354,32950,11,99
TX,Bastrop,48021,39715,0,0,0,0,40.13848672,0.5010701246,0,0,0,0.7528641571,0,0,0,0,0,58.607579,0,0,0,0,73.08690846,10.30511786,16.60797368,28433,4009,6461
WI,Marathon,55073,78563,0,0,0,0,40.13212326,0.2291154869,0,0,0.03309445922,0.3385817751,0,0,0,0,0,58.82285554,0,0,0,0.4442294719,85.12352596,11.76031162,3.116162425,47859,6612,1752
ND,Grand Forks,38035,31089,0,0,0,0,40.1074335,0,0,0,0,1.598636174,0,0,0,0,0,58.29393033,0,0,0,0,99.97688716,0.009245134748,0.01386770212,21628,2,3
MS,Forrest,28035,27387,0,0,0,0,40.06645489,0.2446416183,0.6061269946,0,0,0.2738525578,0,0,0,0,0,58.80892394,0,0,0,0,92.2588157,2.145708583,5.595475715,27733,645,1682
CA,Plumas,6063,10027,1.805126159,0,0,0,40.06183305,0.5684651441,0,0,0,0.538545926,0,0,0,0,0,57.02602972,0,0,0,0,45.36330791,39.26134083,15.37535126,6780,5868,2298
WA,Wahkiakum,53069,2756,0,0,0,0,40.02177068,0.3991291727,0,0,0.07256894049,0.5442670537,0,0,0,0,0,57.29317852,0,0,0,1.669085631,96.73418768,0.1653575858,3.100454733,2340,4,75
PA,Luzerne,42079,156043,0,0,0,0,40.0178156,0.3601571362,0,0,0,0.4095025089,0,0,0,0,0,59.21252475,0,0,0,0,96.20571936,0.5480542543,3.246226386,125687,716,4241
SD,Brookings,46011,14939,0,0,0,0,40.01606533,0,1.834125443,0,0,0.7497155097,0,0,0,0,0,57.40009371,0,0,0,0,99.72421401,0.05515719801,0.2206287921,12656,7,28
KS,Geary,20061,8821,0,0,0,0,40.00680195,0,1.632467974,0,0,0.5554925745,0,0,0,0,0,57.8052375,0,0,0,0,94.48853231,2.816778582,2.694689108,10835,323,309
GA,Baker,13007,1476,0,0,0,0,39.97289973,0.135501355,0,0,0,0.06775067751,0,0,0,0,0,59.82384824,0,0,0,0,86.83729433,3.168799512,9.993906155,1425,52,164
IN,Vigo,18167,40877,0,0,0,0,39.96868655,0,0,0,0,0.6531790493,0,0,0,0,0,58.0717763,0,0,0,1.306358099,94.07582938,0.9813777586,4.942792857,39303,410,2065
LA,Morehouse,22067,10046,0,0,0,0,39.89647621,0.1791757914,0,0,0.1094963169,0.2189926339,0,0,0,0,0,59.33704957,0,0,0,0.2588094764,96.7387846,0.3658924594,2.89532294,12162,46,364
VA,Salem,51775,13127,0,0,0,0,39.89487316,0.2894796983,0.1752113964,0,0,0.4570732079,0,0,0,0,0,59.18336254,0,0,0,0,99.57578893,0.2069322297,0.2172788412,9624,20,21
AK,,2918,4315,0,0.1390498262,0.3244495944,0.1622247972,39.88412514,0.5330243337,2.01622248,0,0,0.9501738123,0,0,0,0,0,55.99073001,0,0,0,0,,,,,,
ND,Benson,38005,1994,0,0,0,0,39.86960883,0,0,0,0,1.805416249,0,0,0,0,0,58.32497492,0,0,0,0,98.93961708,0,1.060382916,3359,0,36
NY,Delaware,36025,22190,0,0,0,0,39.86029743,0,0,0,0,0,0,0,0,0,0,60.13970257,0,0,0,0,96.36319173,0.4297093348,3.207098938,27583,123,918
SC,York,45091,149561,0,0,0,0,39.84996089,0.3490214695,0,0,0,0.5857141902,0,0,0,0,0,58.99866944,0.2166340156,0,0,0,97.83130929,0.8640580343,1.30463268,103033,910,1374
VT,Essex,50009,2746,0,0,0,0,39.83976693,0,0,0,0,0.6190823015,0,0,0,0,0.1456664239,54.69774217,0,0,0,4.69774217,87.71504191,9.086898985,3.198059109,3977,412,145
IA,Clinton,19045,23777,0,0,0,0,39.83681709,0,0,0,0,0.3827227993,0,0,0,0,0,58.72902385,0,0,0,1.051436262,95.00630046,3.714939096,1.278760442,20357,796,274
FL,Escambia,12033,162222,0,0,0,0,39.8225888,0.3489045875,0,0,0,0.399452602,0,0,0,0,0,59.42905401,0,0,0,0,98.46038696,1.198371052,0.3412419921,122339,1489,424
VT,,50019,869,0,0,0,0,39.81588032,0,0,0,0,0.4602991945,0,0,0,0,0.2301495972,57.53739931,0,0,0,1.956271577,,,,,,
IL,Alexander,17003,2269,0,0,0,0,39.79726752,0,1.145879242,0,0,0,0,0,0,0,0,59.05685324,0,0,0,0,86.34013605,1.06122449,12.59863946,3173,39,463
NJ,Cape May,34009,54439,0,0,0,0,39.76560921,0.2755377579,0.7035397417,0,0,0.1965502673,0,0,0,0,0,59.05876302,0,0,0,0,98.78537511,0.05837383954,1.156251052,87999,52,1030
IL,Macon,17115,45088,0,0,0,0,39.76446061,0,1.446061036,0,0,0,0,0,0,0,0,58.78947835,0,0,0,0,94.97810971,2.40149369,2.620396601,44256,1119,1221
CO,Conejos,8021,4092,0,0,0,0,39.76050831,0.1955034213,0,0,0,0.366568915,0,0,0,0,0,57.62463343,0,1.906158358,0.146627566,0,67.47720365,27.70010132,4.822695035,3330,1367,238
SC,Georgetown,45043,37662,0,0,0,0,39.73501142,0.278795603,0,0,0,0.424831395,0,0,0,0,0,59.27991079,0.2814507992,0,0,0,98.95617745,0.08098623234,0.9628363178,32991,27,321
OH,Greene,39057,88884,0,0,0,0,39.73381036,0,0,0,0,0.6345348994,0,0,0,0,0,59.63165474,0,0,0,0,97.2620159,0.9979718636,1.740012233,60425,620,1081
VA,Isle of Wight,51093,24634,0,0,0,0,39.69716652,0.2395063733,0.1867337826,0,0,0.3694081351,0,0,0,0,0,59.50718519,0,0,0,0,94.57415521,1.068363244,4.357481544,15757,178,726
ID,Valley,16085,7229,0,0,0,0,39.68737031,0.3181629548,1.217319131,0,0,0.4841610181,0,0,0,0,0,58.29298658,0,0,0,0,48.0748331,6.567303214,45.35786369,6193,846,5843
WI,Jackson,55053,10478,0,0,0,0,39.67360183,0.2863141821,0,0,0.05726283642,0.2004199275,0,0,0,0,0,59.20977286,0,0,0,0.5726283642,44.85301068,44.05898478,11.08800454,4745,4661,1173
IL,McDonough,17109,11940,0,0,0,0,39.66499162,0,1.817420436,0,0,0,0,0,0,0,0,58.51758794,0,0,0,0,96.70104656,3.291369634,0.007583801001,12751,434,1
AR,Ouachita,5103,8603,0,0,0,0,39.66058352,0.3022201558,0.9182843194,0,0,0.3487155643,0,0,0,0,0,58.77019644,0,0,0,0,95.35711397,0.6228261749,4.020059856,11789,77,497
TN,Knox,47093,220122,0,0,0,0,39.65391919,0.4052298271,0.8218169924,0,0,0,0,0,0,0,0,59.11903399,0,0,0,0,99.19920205,0.4001139926,0.4006839555,174045,702,703
NM,Luna,35029,8027,0,0,0,0,39.56646319,0.3612806777,1.195963623,0,0,0.3488227233,0,0,0,0,0,58.52746979,0,0,0,0,88.2499792,6.607306316,5.142714488,10605,794,618
NC,Bladen,37017,16736,0,0,0,0,39.55544933,0.1374282983,0,0,0.1673040153,0.1792543021,0,0,0,0,0,59.96056405,0,0,0,0,94.27826354,0.7158562152,5.005880247,18438,140,979
WI,St. Croix,55109,60356,0,0,0,0,39.54867784,0.3230830406,0,0,0.06958711644,0.4738551263,0,0,0,0,0,58.87898469,0,0,0,0.7058121811,93.23404374,4.379115841,2.386840423,33554,1576,859
WI,Waukesha,55133,274482,0,0,0,0,39.52098863,0.3435562259,0,0,0.04153277811,0.3763452613,0,0,0,0,0,59.30006339,0,0,0,0.4175137167,99.0549916,0.638282334,0.3067260644,135636,874,420
MI,Alger,26003,5251,0,0,0,0,39.51628261,0.1713959246,0,0,0,0.4380118073,0,0.5332317654,0,0,0,59.34107789,0,0,0,0,99.4883371,0.1053423627,0.4063205418,6611,7,27
TX,La Salle,48283,2356,0,0,0,0,39.51612903,0.2546689304,0,0,0,0.1697792869,0,0,0,0,0,60.05942275,0,0,0,0,96.50053022,0.1855779427,3.313891835,3640,7,125
IL,LaSalle,17099,51051,0,0,0,0,39.51342775,0,1.308495426,0,0,0,0,0,0,0,0,59.17807683,0,0,0,0,86.13029178,6.714623685,7.155084534,44780,3491,3720
TX,Brazoria,48039,161720,0,0,0,0,39.48120208,0.7253277269,0,0,0,0.5744496661,0,0,0,0,0,59.21902053,0,0,0,0,93.45186312,2.759034119,3.789102766,127830,3774,5183
MS,Montgomery,28097,4442,0,0,0,0,39.46420531,0.02251238181,0.1800990545,0,0,0.112561909,0,0,0,0,0,60.22062134,0,0,0,0,95.95959596,0.3673094582,3.673094582,5225,20,200
WI,Wood,55141,42063,0,0,0,0,39.46223522,0.2044552219,0,0,0.03328340822,0.3066828329,0,0,0,0,0,59.42752538,0,0,0,0.5658179398,96.78454626,3.20322768,0.01222605985,31665,1048,4
IL,Stephenson,17177,20925,0,0,0,0,39.45997611,0,1.624850657,0,0,0,0,0,0,0,0,58.91517324,0,0,0,0,78.5942492,9.098278575,12.30747222,16482,1908,2581
